Matrice de transition pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     3.666667   0.000000                    0.0   0.000000        0.0    0.0                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Auderghem                      0.000000   1.153846                    0.0   0.000000        0.0    0.0                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Berchem-Sainte-Agathe          0.000000   0.000000                   10.0   0.000000        0.0    0.0                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Bruxelles                      0.000000   0.000000                    0.0   3.064516        0.0    0.0                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Etterbeek                      0.000000   0.000000                    0.0   0.000000        1.0    0.0                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Evere                          0.000000   0.000000                    0.0   0.000000        0.0    2.7                          0.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Forest (Bruxelles-Capitale)    0.000000   0.000000                    0.0   0.000000        0.0    0.0                          5.0        0.0     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Ganshoren                      0.000000   0.000000                    0.0   0.000000        0.0    0.0                          0.0        5.5     0.00    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Ixelles                        0.000000   0.000000                    0.0   0.000000        0.0    0.0                          0.0        0.0     1.95    0.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
Jette                          0.000000   0.000000                    0.0   0.000000        0.0    0.0                          0.0        0.0     0.00   20.0         0.0              0.000000      0.000000                 0.0000    0.000000  0.000000             0.000000                   0.0                  0.0
